,User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
17932,6563,0312171838,5,Bachelor Brothers' Bed &amp; Breakfast,Bill Richardson,1997,St. Martin's Griffin
17933,6563,0439139600,9,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks
17934,6563,0060085444,6,She Went All the Way (Avon Light Contemporary Romances),Meggin Cabot,2002,Avon
17935,6563,0446610674,9,On Bear Mountain,Deborah Smith,2002,Warner Vision
17936,251164,0060924985,6,The Infinite Plan : A Novel,Isabel Allende,1994,Perennial
17937,251164,0316089699,7,Sea Glass: A Novel,Anita Shreve,2003,Back Bay Books
17938,251164,0786885688,8,Shopgirl,Steve Martin,2001,Hyperion
17939,251164,0767903579,5,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books
17940,251164,0316780375,8,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books
17941,251164,0385720467,6,Disobedience: A Novel,Jane Hamilton,2001,Anchor Books/Doubleday
17942,251164,0609610597,8,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown
17943,251164,0385334036,6,The Smoke Jumper,Nicholas Evans,2001,Delacorte Press
17944,108005,0786880007,8,Simplify Your Life : 100 Ways to Slow Down and Enjoy the Things That Really Matter,Elaine St. James,1994,Hyperion
17945,108005,0060391626,7,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
17946,108005,0671737635,5,Something Wonderful,Judith McNaught,1991,Pocket
17947,184424,0871136791,4,Cold Mountain,Charles Frazier,1997,Atlantic Monthly Press
17948,184424,0142001740,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
17949,184424,0156027321,7,Life of Pi,Yann Martel,2003,Harvest Books
17950,184424,038079487X,8,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial
17951,184424,0446527785,8,A Bend in the Road,Nicholas Sparks,2001,Warner Books
17952,184424,0743203631,5,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
17953,184424,0515131083,8,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001,Jove Books
17954,184424,0380732181,8,An Underachiever's Diary,Benjamin Anastas,1999,Perennial
17955,130658,0446609323,6,Black Friday,James Patterson,1989,Warner Vision
17956,130658,0345285859,9,Shibumi,Trevanian,1980,Not Avail
17957,130658,0688084907,3,The Stars Shine Down,Sidney Sheldon,1992,William Morrow &amp; Company
17958,130658,0553576143,8,The Cry of the Halidon,Robert Ludlum,1996,Bantam Books
17959,130658,0446612626,1,Reversible Errors,Scott Turow,2003,Warner Vision
17960,177590,0842329218,10,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),Tim LaHaye,1997,Tyndale House Publishers
17961,177590,084233226X,10,Desecration: Antichrist Takes the Throne (Left Behind No. 9),Tim Lahaye,2001,Tyndale House Publishers
17962,177590,0140257934,10,"These High, Green Hills (The Mitford Years)",Jan Karon,1997,Viking Books
17963,177590,0880381736,9,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
17964,177590,0140265686,10,Out to Canaan (The Mitford Years),Jan Karon,1998,Viking Books
17965,274634,0842329218,7,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),Tim LaHaye,1997,Tyndale House Publishers
17966,274634,0812522397,5,Children of the Mind (Ender Wiggins Saga (Paperback)),Orson Scott Card,1997,Tor Books
17967,274634,0439136369,9,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
17968,223431,0345413903,9,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
17969,223431,0451205421,8,The Door to December,Dean R. Koontz,2002,Signet Book
17970,223431,0425181103,2,Phantoms,Dean R. Koontz,2002,Berkley Publishing Group
17971,223431,0671027360,7,Angels &amp; Demons,Dan Brown,2001,Pocket Star
17972,223431,0679429220,9,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
17973,69389,0553213164,8,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1983,Bantam Classics
17974,69389,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
17975,69389,0312265840,9,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press
17976,69389,055321313X,8,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,Bantam Classics
17977,69389,0684863472,6,A Heartbreaking Work Of Staggering Genius : A Memoir Based on a True Story,Dave Eggers,2000,Simon &amp; Schuster
17978,69389,0399147195,8,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,2001,Putnam Publishing Group
17979,69389,0553269224,8,Rilla of Ingleside (Anne of Green Gables Novels (Paperback)),L. M. Montgomery,1985,Starfire
17980,69389,0439064864,8,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
17981,69389,0670858692,9,Rose Madder,Stephen King,1995,Viking Books
17982,69389,0451157443,9,Carrie,Stephen King,1994,Signet Book
17983,179433,0671010123,9,Final Jeopardy (Alexandra Cooper Mysteries (Paperback)),Linda Fairstein,1997,Pocket
17984,179433,0684863472,2,A Heartbreaking Work Of Staggering Genius : A Memoir Based on a True Story,Dave Eggers,2000,Simon &amp; Schuster
17985,179433,0312971346,9,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks
17986,150661,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
17987,150661,0312990456,8,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks
17988,150661,0440241537,6,The King of Torts,JOHN GRISHAM,2003,Dell
17989,150661,0451173317,10,"The Waste Lands (The Dark Tower, Book 3)",Stephen King,1997,Signet Book
17990,150661,0440209803,6,Get Shorty,Elmore Leonard,1991,Dell
17991,64436,0345443284,3,While I Was Gone,Sue Miller,1999,Ballantine Books
17992,64436,0446679593,7,Suzanne's Diary for Nicholas,James Patterson,2002,Warner Books
17993,64436,0385505833,8,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
17994,64436,0060012781,8,A Cook's Tour : Global Adventures in Extreme Cuisines,Anthony Bourdain,2002,Ecco
17995,64436,0345438329,7,Big Stone Gap: A Novel (Ballantine Reader's Circle),Adriana Trigiani,2001,Ballantine Books
17996,64436,0380813815,9,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2003,Perennial
17997,64436,0786867647,8,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion
17998,69232,0440211727,10,A Time to Kill,JOHN GRISHAM,1992,Dell
17999,69232,0380018179,10,The Thorn Birds,Colleen McCullough,1978,Avon
18000,69232,0553258478,10,Exodus,Leon Uris,1983,Bantam Books
18001,69232,0373218958,10,Less Of A Stranger (Silhouette Single Title),Nora Roberts,2003,Silhouette
18002,69232,055328990X,9,Texas! Chase,SANDRA BROWN,1991,Bantam
18003,69232,0446519804,10,The Alibi,Sandra Brown,1999,Warner Books
18004,246513,0440241162,9,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company
18005,246513,0688177751,9,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial
18006,246513,0671727583,5,Smart Women,Judy Blume,1990,Pocket Books
18007,246513,1558746226,10,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998,Health Communications
18008,246513,038550926X,10,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
18009,246513,0671014188,9,The Summerhouse,Jude Deveraux,2001,Atria
18010,246513,0440184053,9,Summer's End,Danielle Steel,1980,Dell
18011,246513,0786869216,8,The Pleasure of My Company: A Novel,Steve Martin,2003,Hyperion
18012,246513,0446310492,9,To Kill a Mockingbird,Harper Lee,1985,Warner Books
18013,246513,0060086386,8,Filthy Rich,Dorothy Samuels,2002,Avon Trade
18014,267033,044651862X,7,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books
18015,267033,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
18016,267033,0060934417,8,Bel Canto: A Novel,Ann Patchett,2002,Perennial
18017,267033,0671867172,8,The Lottery Winner : Alvirah And Willy Stories,Mary Higgins Clark,1995,Pocket
18018,267033,0061096083,8,The Bestseller,Olivia Goldsmith,1997,HarperTorch
18019,267033,0553580191,9,Seize the Night,DEAN KOONTZ,1999,Bantam
18020,267033,0679734775,8,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
18021,267033,0836218515,9,Prehistory of the Far Side,Gary Larson,1989,Andrews McMeel Publishing
18022,267033,0671749609,9,PERFUME : PERFUME,Patrick Suskind,1991,Washington Square Press
18023,204457,0671001795,8,Two for the Dough,Janet Evanovich,1996,Pocket
18024,204457,0312990456,9,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks
18025,204457,0312966091,8,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
18026,204457,0425183750,9,Blood Lure,Nevada Barr,2002,Berkley Publishing Group
18027,204457,0385505833,7,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
18028,204457,0316780375,9,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books
18029,204457,0684835959,8,YOU BELONG TO ME,Mary Higgins Clark,1998,Simon &amp; Schuster
18030,204457,0345445856,7,Milk Glass Moon (Ballantine Reader's Circle),ADRIANA TRIGIANI,2003,Ballantine Books
18031,204457,0425077047,10,And Ladies of the Club,Helen Hooven Santmyer,1985,Penguin Putnam~mass
18032,204457,0316735736,8,All He Ever Wanted: A Novel,Anita Shreve,2004,Back Bay Books
18033,158254,0786885688,7,Shopgirl,Steve Martin,2001,Hyperion
18034,158254,0060959037,8,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial
18035,202277,0345370775,8,Jurassic Park,Michael Crichton,1999,Ballantine Books
18036,202277,0679731148,8,A Year in Provence,Peter Mayle,1991,Vintage Books USA
18037,202277,0345435028,8,What We Keep,Elizabeth Berg,2002,Ballantine Books
18038,202277,0767914767,7,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2004,Broadway Books
18039,202277,0061097101,8,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
18040,202277,0312147015,8,The Persian Pickle Club,Sandra Dallas,1996,St. Martin's Griffin
18041,202277,0679736042,8,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA
18042,202277,0743477081,6,Forever and Always,Jude Deveraux,2003,Pocket Books
18043,124874,0380789035,5,American Gods,Neil Gaiman,2002,HarperTorch
18044,124874,0141000198,7,Bridget Jones's Diary,Helen Fielding,2001,Penguin Putnam
18045,124874,0385484518,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
18046,124874,0679429220,8,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
18047,124874,0670032379,10,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books
18048,124874,0345413369,10,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998,Del Rey
18049,124874,0767915054,8,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,Broadway Books
18050,109779,0380789035,7,American Gods,Neil Gaiman,2002,HarperTorch
18051,109779,0449300021,10,Les Miserables,VICTOR HUGO,1982,Fawcett
18052,268300,0671729411,10,Flowers In The Attic (Dollanganger),V.C. Andrews,1990,Pocket
18053,268300,0380015390,5,Satanic Bible,Anton Szandor Lavey,1976,Avon
18054,268300,0425158594,10,Demon Seed,Dean R. Koontz,1997,Berkley Publishing Group
18055,81682,0449221490,7,L Is for Lawless,Sue Grafton,1996,Fawcett Books
18056,81682,0553279912,7,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987,Bantam
18057,81682,0452277337,5,Le Divorce (William Abrahams Book),Diane Johnson,1997,Plume Books
18058,81682,0375703063,5,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books
18059,81682,031298328X,6,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
18060,264947,0449221490,7,L Is for Lawless,Sue Grafton,1996,Fawcett Books
18061,264947,0316693235,4,Violets Are Blue,James Patterson,2001,"Little, Brown"
18062,234597,0786869011,8,My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story,Latifa,2002,Miramax
18063,234597,0786808551,9,"The Arctic Incident (Artemis Fowl, Book 2)",Eoin Colfer,2002,Miramax Kids
18064,234597,0375725849,9,Perfume: The Story of a Murderer (Vintage International),Patrick Suskind,2001,Vintage Books USA
18065,182459,0446606812,8,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
18066,182459,0440213525,10,The Client,John Grisham,1994,Dell Publishing Company
18067,182459,0061099015,10,The Great and Secret Show,Clive Barker,1990,HarperCollins Publishers
18068,254299,0141000198,6,Bridget Jones's Diary,Helen Fielding,2001,Penguin Putnam
18069,254299,0446394521,5,Daisy Fay and the Miracle Man,Fannie Flagg,1992,Warner Books
18070,638,0670892963,7,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
18071,638,0385505833,10,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
18072,638,0316779423,10,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,1995,Back Bay Books
18073,638,0609605925,8,Angel Falls,KRISTIN HANNAH,2000,Crown
18074,638,0385420161,9,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",Laura Esquivel,1992,Doubleday Books
18075,638,0446527793,10,The Guardian,Nicholas Sparks,2003,Warner Books
18076,638,0446525537,9,A Walk to Remember,Nicholas Sparks,1999,Warner Books
18077,638,1558747028,10,Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul),Jack Canfield,1999,Health Communications
18078,638,0345339711,10,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN,1986,Del Rey
18079,638,0316789089,10,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
18080,638,0316779490,9,Naked,David Sedaris,1997,Little Brown &amp; Co
18081,237271,0451205421,8,The Door to December,Dean R. Koontz,2002,Signet Book
18082,237271,0399147195,7,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,2001,Putnam Publishing Group
18083,237271,0553569619,5,When the Bough Breaks (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1994,Bantam Books
18084,237271,0440184053,6,Summer's End,Danielle Steel,1980,Dell
18085,237271,0399143947,7,Point of Origin,Patricia Daniels Cornwell,1998,Putnam Pub Group
18086,237271,0425179613,7,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,2001,Berkley Publishing Group
18087,108405,042518286X,9,Shock,Robin Cook,2002,Berkley Publishing Group
18088,108405,0373218192,7,Engaging The Enemy,Nora Roberts,2003,Silhouette
18089,108405,0553572326,8,Survival of the Fittest: An Alex Delaware Novel,Jonathan Kellerman,1998,Bantam
18090,108405,0515121843,9,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
18091,259930,080411935X,5,Standing in the Rainbow,FANNIE FLAGG,2003,Ballantine Books
18092,259930,0515133973,10,Midnight Bayou,Nora Roberts,2004,Jove Books
18093,259930,0060987103,9,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books
18094,259930,0439425220,10,Harry Potter and the Chamber of Secrets Postcard Book,J. K. Rowling,2002,Scholastic
18095,240403,0064400859,10,Dragonwings : Golden Mountain Chronicles: 1903 (Golden Mountain Chronicles),Laurence Yep,1977,HarperTrophy
18096,240403,0380815923,4,Blackberry Wine : A Novel,Joanne Harris,2001,Perennial
18097,240403,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
18098,240403,0763616052,9,Because of Winn-Dixie,Kate Dicamillo,2001,Candlewick Press (MA)
18099,240403,0064408655,8,"The Vile Village (A Series of Unfortunate Events, Book 7)",Lemony Snicket,2001,HarperCollins
18100,240403,0380820145,8,Friendship Cake,J. Lynne Hinton,2001,Harpertorch
18101,130474,0385333064,10,The House on Hope Street,Danielle Steel,2000,Delacorte Press
18102,130474,0316602906,9,The Big Bad Wolf: A Novel,James Patterson,2003,"Little, Brown"
18103,130474,0553802461,10,Dead Aim,IRIS JOHANSEN,2003,Bantam
18104,130474,0399148779,9,Eleventh Hour: An FBI Thriller,Catherine Coulter,2002,Putnam Publishing Group
18105,130474,0385336314,7,Dating Game,Danielle Steel,2003,Delacorte Press
18106,130474,0671525751,9,Someone to Watch Over Me : A Novel,Judith McNaught,2003,Atria Books
18107,130474,0385421982,10,The Pelican Brief,JOHN GRISHAM,1992,Doubleday
18108,91058,0609804138,10,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
18109,91058,0425183971,8,Reunion in Death,J. D. Robb,2002,Berkley Publishing Group
18110,91058,0446524131,10,Something More: Excavating Your Authentic Self,Sarah Ban Breathnach,1998,Warner Books
18111,91058,0618526412,8,The Heart Is a Lonely Hunter (Oprah's Book Club),Carson McCullers,2004,Houghton Mifflin Co
18112,202462,0380717018,5,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
18113,202462,0425171884,7,Shadow Watch (Tom Clancy's Power Plays (Paperback)),Tom Clancy,1999,Berkley Publishing Group
18114,202462,0446364193,9,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books
18115,202462,0451190157,8,The Legacy,Stephen W. Frey,1999,Onyx Books
18116,202462,042517400X,7,"Night Moves (Tom Clancy's Net Force, No. 3)",Tom Clancy,2000,Berkley Publishing Group
18117,35918,0375700757,8,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage
18118,35918,0425146812,7,Second Nature,Alice Hoffman,1995,Berkley Publishing Group
18119,35918,0679734775,7,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
18120,35918,0446673560,5,Ramses: The Son of Light - Volume I (Vol 1),Christian Jacq,1997,Warner Books
18121,35918,0061020613,6,Witches Abroad,Terry Pratchett,2002,HarperTorch
18122,35918,039914112X,7,The Rapture of Canaan (Oprah's Book Club (Hardcover)),Sheri Reynolds,1996,Putnam Pub Group
18123,270801,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books
18124,270801,0375724672,7,True History of the Kelly Gang,Peter Carey,2001,Vintage Books USA
18125,270801,0446672351,7,Reservation Blues,Sherman Alexie,1996,Warner Books
18126,270801,0140244824,8,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
18127,126388,0743206029,9,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon &amp; Schuster
